1K	1R	st'	2K	2A	2W	2R	2H	2M	2B	2G	st''	->	opt_action
0		1		-		0		0		0		5		2		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		5		3		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		5		4		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		5		5		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		5		6		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		5		7		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		5		8		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		5		9		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		5		10	0		0		0		-		->		p1_R_H
0		1		-		0		0		0		6		0		0		0		0		-		->		p1_R_R
0		1		-		0		0		0		6		1		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		6		2		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		6		3		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		6		4		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		6		5		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		6		6		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		6		7		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		6		8		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		6		9		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		6		10	0		0		0		-		->		p1_R_H
0		1		-		0		0		0		7		0		0		0		0		-		->		p1_R_R
0		1		-		0		0		0		7		1		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		7		2		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		7		3		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		7		4		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		7		5		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		7		6		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		7		7		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		7		8		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		7		9		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		7		10	0		0		0		-		->		p1_R_H
0		1		-		0		0		0		8		0		0		0		0		-		->		p1_R_R
0		1		-		0		0		0		8		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		0		0		8		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		0		0		8		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		0		0		8		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		0		0		8		0		3		0		0		-		->		p1_R_Me
0		1		-		0		0		0		8		0		4		0		0		-		->		p1_R_Me
0		1		-		0		0		0		8		0		7		0		0		-		->		p1_R_M
0		1		-		0		0		0		8		1		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		8		2		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		8		3		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		8		4		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		8		5		0		0		0		-		->		p1_R_He
0		1		-		0		0		0		8		6		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		8		7		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		8		8		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		8		9		0		0		0		-		->		p1_R_H
0		1		-		0		0		0		8		10	0		0		0		-		->		p1_R_H
0		1		-		0		0		1		0		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		1		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		0		1		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		0		1		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		0		1		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		0		1		0		0		0		2		0		-		->		p1_R_We
0		1		-		0		0		1		0		0		0		3		0		-		->		p1_R_We
0		1		-		0		0		1		0		0		0		4		0		-		->		p1_R_We
0		1		-		0		0		1		0		0		0		6		0		-		->		p1_R_We
0		1		-		0		0		1		0		0		0		7		0		-		->		p1_R_We
0		1		-		0		0		1		0		0		0		10	0		-		->		p1_R_We
0		1		-		0		0		1		0		0		3		0		0		-		->		p1_R_We
0		1		-		0		0		1		0		0		4		0		0		-		->		p1_R_We
0		1		-		0		0		1		0		0		7		0		0		-		->		p1_R_We
0		1		-		0		0		1		1		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		1		4		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		1		5		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		1		8		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		0		4		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		0		4		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		0		4		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		0		4		0		0		0		2		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		0		3		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		0		4		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		0		6		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		0		7		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		0		10	0		-		->		p1_R_We
0		1		-		0		0		4		0		0		3		0		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		4		0		0		-		->		p1_R_We
0		1		-		0		0		4		0		0		7		0		0		-		->		p1_R_We
0		1		-		0		0		4		1		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		4		4		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		4		5		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		4		8		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		0		5		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		0		5		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		0		5		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		0		5		0		0		0		2		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		0		3		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		0		4		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		0		6		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		0		7		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		0		10	0		-		->		p1_R_We
0		1		-		0		0		5		0		0		3		0		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		4		0		0		-		->		p1_R_We
0		1		-		0		0		5		0		0		7		0		0		-		->		p1_R_We
0		1		-		0		0		5		1		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		5		4		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		5		5		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		5		8		0		0		0		0		-		->		p1_R_We
0		1		-		0		0		8		0		0		0		0		0		-		->		p1_R_W
0		1		-		0		0		8		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		0		8		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		0		8		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		0		8		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		0		8		0		0		0		2		0		-		->		p1_R_W
0		1		-		0		0		8		0		0		0		3		0		-		->		p1_R_W
0		1		-		0		0		8		0		0		0		4		0		-		->		p1_R_W
0		1		-		0		0		8		0		0		0		6		0		-		->		p1_R_W
0		1		-		0		0		8		0		0		0		7		0		-		->		p1_R_W
0		1		-		0		0		8		0		0		0		10	0		-		->		p1_R_W
0		1		-		0		0		8		0		0		3		0		0		-		->		p1_R_W
0		1		-		0		0		8		0		0		4		0		0		-		->		p1_R_W
0		1		-		0		0		8		0		0		7		0		0		-		->		p1_R_W
0		1		-		0		0		8		1		0		0		0		0		-		->		p1_R_W
0		1		-		0		0		8		4		0		0		0		0		-		->		p1_R_W
0		1		-		0		0		8		5		0		0		0		0		-		->		p1_R_W
0		1		-		0		0		8		8		0		0		0		0		-		->		p1_R_W
0		1		-		0		1		0		0		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		1		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		1		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		1		0		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		1		0		0		0		0		2		0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		0		3		0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		0		4		0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		0		6		0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		0		7		0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		0		10	0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		3		0		0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		4		0		0		-		->		p1_R_Ae
0		1		-		0		1		0		0		0		7		0		0		-		->		p1_R_Ae
0		1		-		0		1		0		1		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		1		0		4		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		1		0		5		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		1		0		8		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		4		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		4		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		4		0		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		4		0		0		0		0		2		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		0		3		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		0		4		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		0		6		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		0		7		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		0		10	0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		3		0		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		4		0		0		-		->		p1_R_Ae
0		1		-		0		4		0		0		0		7		0		0		-		->		p1_R_Ae
0		1		-		0		4		0		1		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		4		0		4		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		4		0		5		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		4		0		8		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		5		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		5		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		5		0		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		5		0		0		0		0		2		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		0		3		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		0		4		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		0		6		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		0		7		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		0		10	0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		3		0		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		4		0		0		-		->		p1_R_Ae
0		1		-		0		5		0		0		0		7		0		0		-		->		p1_R_Ae
0		1		-		0		5		0		1		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		5		0		4		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		5		0		5		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		5		0		8		0		0		0		0		-		->		p1_R_Ae
0		1		-		0		8		0		0		0		0		0		0		-		->		p1_R_A
0		1		-		0		8		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		0		8		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		0		8		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		0		8		0		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		0		8		0		0		0		0		2		0		-		->		p1_R_A
0		1		-		0		8		0		0		0		0		3		0		-		->		p1_R_A
0		1		-		0		8		0		0		0		0		4		0		-		->		p1_R_A
0		1		-		0		8		0		0		0		0		6		0		-		->		p1_R_A
0		1		-		0		8		0		0		0		0		7		0		-		->		p1_R_A
0		1		-		0		8		0		0		0		0		10	0		-		->		p1_R_A
0		1		-		0		8		0		0		0		3		0		0		-		->		p1_R_A
0		1		-		0		8		0		0		0		4		0		0		-		->		p1_R_A
0		1		-		0		8		0		0		0		7		0		0		-		->		p1_R_A
0		1		-		0		8		0		1		0		0		0		0		-		->		p1_R_A
0		1		-		0		8		0		4		0		0		0		0		-		->		p1_R_A
0		1		-		0		8		0		5		0		0		0		0		-		->		p1_R_A
0		1		-		0		8		0		8		0		0		0		0		-		->		p1_R_A
0		1		-		2		0		0		0		0		0		0		0		-		->		p1_R_Ke
0		1		-		2		0		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		2		0		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		2		0		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		2		0		0		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		2		0		0		0		0		0		2		0		-		->		p1_R_Be
0		1		-		2		0		0		0		0		0		3		0		-		->		p1_R_Be
0		1		-		2		0		0		0		0		0		4		0		-		->		p1_R_Be
0		1		-		2		0		0		0		0		0		6		0		-		->		p1_R_B
0		1		-		2		0		0		0		0		0		7		0		-		->		p1_R_B
0		1		-		2		0		0		0		0		0		10	0		-		->		p1_R_B
0		1		-		2		0		0		0		0		3		0		0		-		->		p1_R_Me
0		1		-		2		0		0		0		0		4		0		0		-		->		p1_R_Me
0		1		-		2		0		0		0		0		7		0		0		-		->		p1_R_M
0		1		-		2		0		0		1		0		0		0		0		-		->		p1_R_Re
0		1		-		2		0		0		4		0		0		0		0		-		->		p1_R_Re
0		1		-		2		0		0		5		0		0		0		0		-		->		p1_R_Re
0		1		-		2		0		0		8		0		0		0		0		-		->		p1_R_R
0		1		-		3		0		0		0		0		0		0		0		-		->		p1_R_Ke
0		1		-		3		0		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		3		0		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		3		0		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		3		0		0		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		3		0		0		0		0		0		2		0		-		->		p1_R_Be
0		1		-		3		0		0		0		0		0		3		0		-		->		p1_R_Be
0		1		-		3		0		0		0		0		0		4		0		-		->		p1_R_Be
0		1		-		3		0		0		0		0		0		6		0		-		->		p1_R_B
0		1		-		3		0		0		0		0		0		7		0		-		->		p1_R_B
0		1		-		3		0		0		0		0		0		10	0		-		->		p1_R_B
0		1		-		3		0		0		0		0		3		0		0		-		->		p1_R_Me
0		1		-		3		0		0		0		0		4		0		0		-		->		p1_R_Me
0		1		-		3		0		0		0		0		7		0		0		-		->		p1_R_M
0		1		-		3		0		0		1		0		0		0		0		-		->		p1_R_Re
0		1		-		3		0		0		4		0		0		0		0		-		->		p1_R_Re
0		1		-		3		0		0		5		0		0		0		0		-		->		p1_R_Re
0		1		-		3		0		0		8		0		0		0		0		-		->		p1_R_R
0		1		-		4		0		0		0		0		0		0		0		-		->		p1_R_Ke
0		1		-		4		0		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		4		0		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		4		0		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		4		0		0		0		0		0		0		8		-		->		p1_R_Ke
0		1		-		4		0		0		0		0		0		2		0		-		->		p1_R_Be
0		1		-		4		0		0		0		0		0		3		0		-		->		p1_R_Be
0		1		-		4		0		0		0		0		0		4		0		-		->		p1_R_Be
0		1		-		4		0		0		0		0		0		6		0		-		->		p1_R_B
0		1		-		4		0		0		0		0		0		7		0		-		->		p1_R_B
0		1		-		4		0		0		0		0		0		10	0		-		->		p1_R_B
0		1		-		4		0		0		0		0		3		0		0		-		->		p1_R_Me
0		1		-		4		0		0		0		0		4		0		0		-		->		p1_R_Me
0		1		-		4		0		0		0		0		7		0		0		-		->		p1_R_M
0		1		-		4		0		0		1		0		0		0		0		-		->		p1_R_Re
0		1		-		4		0		0		4		0		0		0		0		-		->		p1_R_Re
0		1		-		4		0		0		5		0		0		0		0		-		->		p1_R_Re
0		1		-		4		0		0		8		0		0		0		0		-		->		p1_R_R
0		1		-		6		0		0		0		0		0		0		0		-		->		p1_R_K
0		1		-		6		0		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		6		0		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		6		0		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		6		0		0		0		0		0		0		8		-		->		p1_R_K
0		1		-		6		0		0		0		0		0		2		0		-		->		p1_R_Be
0		1		-		6		0		0		0		0		0		3		0		-		->		p1_R_Be
0		1		-		6		0		0		0		0		0		4		0		-		->		p1_R_Be
0		1		-		6		0		0		0		0		0		6		0		-		->		p1_R_B
0		1		-		6		0		0		0		0		0		7		0		-		->		p1_R_B
0		1		-		6		0		0		0		0		0		10	0		-		->		p1_R_B
0		1		-		6		0		0		0		0		3		0		0		-		->		p1_R_Me
0		1		-		6		0		0		0		0		4		0		0		-		->		p1_R_Me
0		1		-		6		0		0		0		0		7		0		0		-		->		p1_R_M
0		1		-		6		0		0		1		0		0		0		0		-		->		p1_R_Re
0		1		-		6		0		0		4		0		0		0		0		-		->		p1_R_Re
0		1		-		6		0		0		5		0		0		0		0		-		->		p1_R_Re
0		1		-		6		0		0		8		0		0		0		0		-		->		p1_R_R
0		1		-		7		0		0		0		0		0		0		0		-		->		p1_R_K
0		1		-		7		0		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		7		0		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		7		0		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		7		0		0		0		0		0		0		8		-		->		p1_R_K
0		1		-		7		0		0		0		0		0		2		0		-		->		p1_R_Be
0		1		-		7		0		0		0		0		0		3		0		-		->		p1_R_Be
0		1		-		7		0		0		0		0		0		4		0		-		->		p1_R_Be
0		1		-		7		0		0		0		0		0		6		0		-		->		p1_R_B
0		1		-		7		0		0		0		0		0		7		0		-		->		p1_R_B
0		1		-		7		0		0		0		0		0		10	0		-		->		p1_R_B
0		1		-		7		0		0		0		0		3		0		0		-		->		p1_R_Me
0		1		-		7		0		0		0		0		4		0		0		-		->		p1_R_Me
0		1		-		7		0		0		0		0		7		0		0		-		->		p1_R_M
0		1		-		7		0		0		1		0		0		0		0		-		->		p1_R_Re
0		1		-		7		0		0		4		0		0		0		0		-		->		p1_R_Re
0		1		-		7		0		0		5		0		0		0		0		-		->		p1_R_Re
0		1		-		7		0		0		8		0		0		0		0		-		->		p1_R_R
0		1		-		10	0		0		0		0		0		0		0		-		->		p1_R_K
0		1		-		10	0		0		0		0		0		0		1		-		->		p1_R_Ge
0		1		-		10	0		0		0		0		0		0		4		-		->		p1_R_Ge
0		1		-		10	0		0		0		0		0		0		5		-		->		p1_R_Ge
0		1		-		10	0		0		0		0		0		0		8		-		->		p1_R_K
0		1		-		10	0		0		0		0		0		2		0		-		->		p1_R_Be
0		1		-		10	0		0		0		0		0		3		0		-		->		p1_R_Be
0		1		-		10	0		0		0		0		0		4		0		-		->		p1_R_Be
0		1		-		10	0		0		0		0		0		6		0		-		->		p1_R_B
0		1		-		10	0		0		0		0		0		7		0		-		->		p1_R_B
0		1		-		10	0		0		0		0		0		10	0		-		->		p1_R_B
0		1		-		10	0		0		0		0		3		0		0		-		->		p1_R_Me
0		1		-		10	0		0		0		0		4		0		0		-		->		p1_R_Me
0		1		-		10	0		0		0		0		7		0		0		-		->		p1_R_M
0		1		-		10	0		0		1		0		0		0		0		-		->		p1_R_Re
0		1		-		10	0		0		4		0		0		0		0		-		->		p1_R_Re
0		1		-		10	0		0		5		0		0		0		0		-		->		p1_R_Re
0		1		-		10	0		0		8		0		0		0		0		-		->		p1_R_R
0		1		K		0		0		1		0		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		1		0		0		0		0		1		-		->		p1_R_Ge
0		1		K		0		0		1		0		0		0		0		4		-		->		p1_R_Ge
0		1		K		0		0		1		0		0		0		0		5		-		->		p1_R_Ge
0		1		K		0		0		1		0		0		0		0		8		-		->		p1_R_Ke
0		1		K		0		0		1		0		0		0		2		0		-		->		p1_R_We
0		1		K		0		0		1		0		0		0		3		0		-		->		p1_R_We
0		1		K		0		0		1		0		0		0		4		0		-		->		p1_R_We
0		1		K		0		0		1		0		0		0		6		0		-		->		p1_R_We
0		1		K		0		0		1		0		0		0		7		0		-		->		p1_R_We
0		1		K		0		0		1		0		0		0		10	0		-		->		p1_R_We
0		1		K		0		0		1		0		0		3		0		0		-		->		p1_R_We
0		1		K		0		0		1		0		0		4		0		0		-		->		p1_R_We
0		1		K		0		0		1		0		0		7		0		0		-		->		p1_R_We
0		1		K		0		0		1		1		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		1		4		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		1		5		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		1		8		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		0		0		1		-		->		p1_R_Ge
0		1		K		0		0		4		0		0		0		0		4		-		->		p1_R_Ge
0		1		K		0		0		4		0		0		0		0		5		-		->		p1_R_Ge
0		1		K		0		0		4		0		0		0		0		8		-		->		p1_R_Ke
0		1		K		0		0		4		0		0		0		2		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		0		3		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		0		4		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		0		6		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		0		7		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		0		10	0		-		->		p1_R_We
0		1		K		0		0		4		0		0		3		0		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		4		0		0		-		->		p1_R_We
0		1		K		0		0		4		0		0		7		0		0		-		->		p1_R_We
0		1		K		0		0		4		1		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		4		4		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		4		5		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		4		8		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		0		0		1		-		->		p1_R_Ge
0		1		K		0		0		5		0		0		0		0		4		-		->		p1_R_Ge
0		1		K		0		0		5		0		0		0		0		5		-		->		p1_R_Ge
0		1		K		0		0		5		0		0		0		0		8		-		->		p1_R_Ke
0		1		K		0		0		5		0		0		0		2		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		0		3		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		0		4		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		0		6		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		0		7		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		0		10	0		-		->		p1_R_We
0		1		K		0		0		5		0		0		3		0		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		4		0		0		-		->		p1_R_We
0		1		K		0		0		5		0		0		7		0		0		-		->		p1_R_We
0		1		K		0		0		5		1		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		5		4		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		5		5		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		5		8		0		0		0		0		-		->		p1_R_We
0		1		K		0		0		8		0		0		0		0		0		-		->		p1_R_W
0		1		K		0		0		8		0		0		0		0		1		-		->		p1_R_Ge
0		1		K		0		0		8		0		0		0		0		4		-		->		p1_R_Ge
0		1		K		0		0		8		0		0		0		0		5		-		->		p1_R_Ge
0		1		K		0		0		8		0		0		0		0		8		-		->		p1_R_Ke
0		1		K		0		0		8		0		0		0		2		0		-		->		p1_R_W
0		1		K		0		0		8		0		0		0		3		0		-		->		p1_R_W
0		1		K		0		0		8		0		0		0		4		0		-		->		p1_R_W
0		1		K		0		0		8		0		0		0		6		0		-		->		p1_R_W
0		1		K		0		0		8		0		0		0		7		0		-		->		p1_R_W
0		1		K		0		0		8		0		0		0		10	0		-		->		p1_R_W
0		1		K		0		0		8		0		0		3		0		0		-		->		p1_R_W
0		1		K		0		0		8		0		0		4		0		0		-		->		p1_R_W
0		1		K		0		0		8		0		0		7		0		0		-		->		p1_R_W
0		1		K		0		0		8		1		0		0		0		0		-		->		p1_R_W
0		1		K		0		0		8		4		0		0		0		0		-		->		p1_R_W
0		1		K		0		0		8		5		0		0		0		0		-		->		p1_R_W
0		1		K		0		0		8		8		0		0		0		0		-		->		p1_R_W
0		1		R		0		0		1		0		0		0		0		0		-		->		p1_skip
0		1		R		0		0		1		0		0		0		0		1		-		->		p1_skip
0		1		R		0		0		1		0		0		0		0		4		-		->		p1_skip
0		1		R		0		0		1		0		0		0		0		5		-		->		p1_skip
0		1		R		0		0		1		0		0		0		0		8		-		->		p1_skip
0		1		R		0		0		1		0		0		0		2		0		-		->		p1_skip
0		1		R		0		0		1		0		0		0		3		0		-		->		p1_skip
0		1		R		0		0		1		0		0		0		4		0		-		->		p1_skip
0		1		R		0		0		1		0		0		0		6		0		-		->		p1_skip
0		1		R		0		0		1		0		0		0		7		0		-		->		p1_skip
0		1		R		0		0		1		0		0		0		10	0		-		->		p1_skip
0		1		R		0		0		1		0		0		3		0		0		-		->		p1_skip
0		1		R		0		0		1		0		0		4		0		0		-		->		p1_skip
0		1		R		0		0		1		0		0		7		0		0		-		->		p1_skip
0		1		R		0		0		1		1		0		0		0		0		-		->		p1_skip
0		1		R		0		0		1		4		0		0		0		0		-		->		p1_skip
0		1		R		0		0		1		5		0		0		0		0		-		->		p1_skip
0		1		R		0		0		1		8		0		0		0		0		-		->		p1_skip
0		1		R		0		0		4		0		0		0		0		0		-		->		p1_skip
0		1		R		0		0		4		0		0		0		0		1		-		->		p1_skip
0		1		R		0		0		4		0		0		0		0		4		-		->		p1_skip
0		1		R		0		0		4		0		0		0		0		5		-		->		p1_skip
0		1		R		0		0		4		0		0		0		0		8		-		->		p1_skip
0		1		R		0		0		4		0		0		0		2		0		-		->		p1_skip
0		1		R		0		0		4		0		0		0		3		0		-		->		p1_skip
0		1		R		0		0		4		0		0		0		4		0		-		->		p1_skip
0		1		R		0		0		4		0		0		0		6		0		-		->		p1_skip
0		1		R		0		0		4		0		0		0		7		0		-		->		p1_skip
0		1		R		0		0		4		0		0		0		10	0		-		->		p1_skip
0		1		R		0		0		4		0		0		3		0		0		-		->		p1_skip
0		1		R		0		0		4		0		0		4		0		0		-		->		p1_skip
0		1		R		0		0		4		0		0		7		0		0		-		->		p1_skip
0		1		R		0		0		4		1		0		0		0		0		-		->		p1_skip
0		1		R		0		0		4		4		0		0		0		0		-		->		p1_skip
0		1		R		0		0		4		5		0		0		0		0		-		->		p1_skip
0		1		R		0		0		4		8		0		0		0		0		-		->		p1_skip
0		1		R		0		0		5		0		0		0		0		0		-		->		p1_skip
0		1		R		0		0		5		0		0		0		0		1		-		->		p1_skip
0		1		R		0		0		5		0		0		0		0		4		-		->		p1_skip
0		1		R		0		0		5		0		0		0		0		5		-		->		p1_skip
0		1		R		0		0		5		0		0		0		0		8		-		->		p1_skip
0		1		R		0		0		5		0		0		0		2		0		-		->		p1_skip
